#Electric Potential
#x                y               E
0.0707107	-0.320711	0
0.077301	-0.313439	0
0.083147	-0.305557	0
0.0881921	-0.29714	0
0.092388	-0.288268	0
0.095694	-0.279028	0
0.0980785	-0.269509	0
0.0995185	-0.259802	0
0.0995185	-0.240198	0
0.0980785	-0.230491	0
0.095694	-0.220972	0
0.092388	-0.211732	0
0.0881921	-0.20286	0
0.083147	-0.194443	0
0.077301	-0.186561	0
0.0707107	-0.179289	0
0.0634393	-0.172699	0
0.055557	-0.166853	0
0.0471397	-0.161808	0
0.0382683	-0.157612	0
0.0290285	-0.154306	0
0.019509	-0.151921	0
0.00980171	-0.150482	0
-0.00980171	-0.150482	0
-0.019509	-0.151921	0
-0.0290285	-0.154306	0
-0.0382683	-0.157612	0
-0.0471397	-0.161808	0
-0.055557	-0.166853	0
-0.0634393	-0.172699	0
-0.0707107	-0.179289	0
-0.077301	-0.186561	0
-0.083147	-0.194443	0
-0.0881921	-0.20286	0
-0.092388	-0.211732	0
-0.095694	-0.220972	-0
-0.0980785	-0.230491	-0
-0.0995185	-0.240198	0
-0.316861	0.31175	0
-0.182141	0.188256	0
-0.311368	0.182291	0
-0.188349	0.317377	0
-0.15831	0.25496	0
-0.245807	0.158608	0
-0.341214	0.245178	0
-0.255312	0.34179	0
-0.332607	0.21093	0
-0.289692	0.334519	0
-0.166738	0.290792	0
-0.163954	0.219307	0
-0.218843	0.335815	0
-0.21093	0.167393	0
-0.280714	0.163771	0
-0.337325	0.279646	0
-0.340259	0.26332	0
-0.162325	0.271282	0
-0.202637	0.328497	0
-0.176743	0.304182	0
-0.323593	0.194082	0
-0.270992	0.339755	0
-0.340175	0.228687	0
-0.236237	0.340685	0
-0.296641	0.172157	0
-0.305398	0.323063	0
-0.264995	0.158392	0
-0.171216	0.204373	0
-0.159291	0.236788	0
-0.327904	0.296201	0
-0.228296	0.161922	0
-0.195225	0.17614	0
-0.336388	0.219954	0
-0.326902	0.219178	0
-0.322858	0.210503	0
-0.317404	0.21846	0
-0.313105	0.209758	0
-0.307661	0.217826	0
-0.312046	0.226581	0
-0.302255	0.225983	0
-0.297868	0.217203	0
-0.29246	0.225387	0
-0.296847	0.234164	0
-0.287052	0.233573	0
-0.282665	0.224795	0
-0.277256	0.232983	0
-0.281643	0.241761	0
-0.271848	0.241171	0
-0.26746	0.232393	0
-0.262052	0.240582	0
-0.266439	0.24936	0
-0.256643	0.24877	0
-0.252256	0.239992	0
-0.246848	0.248181	0
-0.251235	0.256959	0
-0.241439	0.256369	0
-0.237052	0.247591	0
-0.245826	0.265148	0
-0.231643	0.25578	0
-0.227256	0.247002	0
-0.221847	0.25519	0
-0.21746	0.246412	0
-0.222869	0.238223	0
-0.212052	0.254601	0
-0.216439	0.263379	0
-0.213073	0.237634	0
-0.218481	0.229445	0
